,date,flyer,lead,headline,body,url
215,"
Martes 20 de octubre",INFORME INDEC,"El Indec informó que la canasta de pobreza fue de $ 47.216 en septiembre, y eso que no contempla el pago de un alquiler. Con las paritarias miserables y la caída del poder adquisitivo, para las familias trabajadoras cuesta cada vez más llegar a fin de mes.",Otro golpe al bolsillo: el costo de vida subió casi  un 36 % en un año,"El Indec publicó que la canasta de pobreza fue de $ 47.216 en septiembre para un hogar compuesto por dos adultos mayores y dos menores. La Canasta Básica Total (CBT), que reúne alimentos, indumentaria y transporte, registró una suba de 35,7 % con respecto al mismo mes del 2019.La CBT tuvo un incremento de 3,4 % respecto al mes anterior y avanzó 21,2 % en lo que va del año.En tanto, una familia con la misma composición necesitó $ 19.430 en septiembre para no ser indigente, según la medición del organismo oficial. La Canasta Básica Alimentaria (CBA), que solo incluye alimentos y bebidas, tuvo en el mismo mes un alza del 3,6 %.  En el año, la CBA trepó 24,7 % y aumentó 39,6 % en la comparación interanual.La canasta que realiza el Indec está muy lejos de las necesidades de una familia para llegar a fin de mes, ni siquiera incluye el pago de un alquiler. En tanto, la Junta Interna de Ate Indec calcula una canasta de consumos mínimos que alcanzó los $ 72.707 en agosto. Según los trabajadores del organismo, ningún trabajador debería ganar menos de esa suma.La inflación no se detiene. La pasada semana, el Indec publicó que la inflación subió al 2,8 % en septiembre, el segundo registro más alto del año luego el 3,3 % de marzo. Los alimentos y bebidas no alcohólicas volvieron a ubicarse por encima del índice general, con una suba mensual de 3 % y un incremento de 26,5 % en los nueve meses del año.Te puede interesar: Ranking: las paritarias de ajuste de Alberto FernándezEl Gobierno premió a las patronales con beneficios mientras el poder adquisitivo de los salarios se desplomó y las paritarias que se fueron negociando fueron subas de miseria. La situación es más grave para los trabajadores informales y precarizados.Este martes se oficializó el magro aumento del salario mínimo, vital y móvil. Según el cronograma planteado, a partir del primero de octubre próximo el sueldo básico será de $ 18.900 mensuales para aquellos que cumplan una jornada laboral completa, es decir una suma que está por debajo de la canasta de indigencia.Es necesaria una recomposición salarial, con un salario mínimo como el calculado por ATE Indec y la actualización automática de salarios en función de la inflación.Te puede interesar: Los ""miserables"" quieren una devaluación para reventar a la clase trabajadora",https://www.laizquierdadiario.com/Economia/Otro-golpe-al-bolsillo-el-costo-de-vida-subio-casi-un-36-en-un-ano
216,"
Martes 20 de octubre",TIPO DE CAMBIO,"La reducción del “parking” a tres días no fue suficiente para contener la divisa. El dólar MEP aumentó a $ 160,92 y el contado con liquidación a $ 171,85. El tipo de cambio oficial cerró a $ 82,75.","A pesar de las medidas oficiales, el dólar paralelo subió ","Luego de las medidas anunciadas por el Ministerio de Economía para contener el salto del dólar, el tipo de cambio paralelo volvió a aumentar. El giro de Guzmán no alcanzó para frenar las presiones alcistas.El dólar Contado con Liquidación (CCL) subió un 4,1 % ($ 6,84) a $ 171,85, el MEP avanzó un 4,9 % a $ 160,92.El dólar blue, en tanto, permanece estable en $ 180 luego de haber subido $3 este lunes y la brecha con el tipo de cambio oficial es superior al 131 %. Durante la semana pasada el informal había acumulado una incremento de $ 11.El dólar oficial finalizó en $ 82,75. En el mercado mayorista el dólar cerró ofrecido a $ 77,68, con un aumento de diez centavos.En el nuevo paquete de medidas hubo tres cambios: permiten a los no residentes operar en el Contado con Liquidación; disminuyeron el plazo de permanencia -o “parking”- en inversiones de valores negociables a tres días y realizarán una subasta de dólares por el equivalente a U$S 750 millones, para darle salida a aquellos inversores que busquen dolarizar sus tenencias en pesos. La emisión de bonos en dólares es otra concesión a los especuladores como PIMCO.Te puede interesar: Arde el dólar: con las medidas de Guzmán, los que ganan son los especuladores",https://www.laizquierdadiario.com/Economia/A-pesar-de-las-medidas-oficiales-el-dolar-paralelo-subio
217,"
Martes 20 de octubre",CATÁSTROFE ECONÓMICA Y SOCIAL,"Reproducimos extractos de una crónica del periodista Gonzalo Domínguez Loeda (Efe), que le marca el pulso en las calles de Caracas a los ritmos acelerados de los precios en medio de una hiperinflación, cuando el salario mínimo es menos de un dólar mensual y el hambre continúa golpeando en el país.",Crónica: así vuelan los precios acrecentando el hambre en Venezuela,"Hay que pararse y releer para poder imaginar la dimensión de algunas cifras: en Venezuela, la inflación de los alimentos durante la cuarentena alcanzó el 671,8 %. La traducción a las calles es pobreza y desnutrición, un drama cotidiano que marca y atenaza más que nunca.Ir al mercado es sinónimo de llevarse una sorpresa. Si un ciudadano va dos veces en la misma semana, los productos de la cesta básica tendrán precios distintos. (…) Hoy, el precio del dólar ronda los 450.000 bolívares soberanos pero ya ni la divisa estadounidense amortigua el golpe, incluso quienes perciben salarios o remesas en la moneda de EEUU pierden capacidad adquisitiva día a día, una realidad que todavía nadie mide con precisión pero que se percibe de forma constante en las calles.""El café, 2,5 millones el kilo; hace un par de meses lo pagaba a 1,2 millones"", asegura a Efe Johnny Torres.""El aceite de soya, que es el que más utiliza la gente aquí, tenía un costo aproximado de 300.000 y ya va sobre 640.000 en menos de tres meses"", agrega Juan Latre.La queja llega incluso al producto más básico de la dieta venezolana, la harina para las arepas porque ""hoy, el kilo vale sobre 460.000"", es decir, 60.000 bolívares más que el salario mínimo que perciben la mayoría de los venezolanos.Con Latre coincide Yusbey Medina: ""Antes pagaba una harina en 230 y ahora una harina en 460, un dólar"". La inflación es tan galopante que los venezolanos han dejado de contar ceros y le quitan, en su día a día, tres a una moneda a la que ya le han amputado ocho las reconversiones.""Los huevos van por 680.000; antes pagaba por medio cartón 300.000 y hoy medio cartón 680.000, es una barbaridad"", agrega.""La leche en polvo de un kilo costaba un millón y pico y ahora está casi en cuatro millones"", se queja Tibisay Vadillo.El último en sumarse a la retahíla de reclamos es Hermes Ayala, quien, en el mercado del sector popular del Cementerio, explica a Efe que ""todo ha subido en menos de 3 meses un 400-500 %"".""Hace dos o tres meses comprabas un kilo de carne en 200.000 bolívares, hoy cuesta de 1,6 a 2 millones"", asegura.Los datos de la empresa Econanalítica coinciden con los de los vecinos de Caracas. Su última estimación indica que, desde que comenzó la cuarentena en Venezuela, en marzo pasado, los precios de los bienes y servicios han subido un 461,4 %. En el caso de los alimentos, el alza es de 671,8 %. Hay que pararse y repetírselo despacio 6-7-1 coma 8 por ciento.Con esos datos sobre la mesa, Hermes explica que un hogar venezolano, para adquirir la cesta básica, ""necesita cerca de 240-250 dólares mensuales"" y subraya: ""Para lo básico"".Se necesitan, por tanto, casi 300 veces el salario mínimo para llenar la nevera con ""lo básico"".""Y si tú te ganas un dólar al mes, oye qué estamos haciendo"", se pregunta.Por eso, explica este vecino del Cementerio, la gente vive de las ayudas que le mandan sus familiares que se han ido a trabajar fuera, cerca de 5,5 millones de personas, según la ONU, que son ""los que envían dinero para medio poder vivir bien"".¿Y si uno no tiene parientes fuera? ""Terrible, terrible, el límite de pobreza, se pudiera decir"", responde Hermes con el rostro ensombrecido y agrega: ""Por eso ves gente comiendo en la basura"".Tibisay Vadillo, que se queja del precio de la leche en polvo, tiene una nieta, y, como toda abuela, se desvive por poder darle un capricho, un dulce, o sea, ser lo que, en cualquier lugar, del mundo se llama ""ser una abuela"".Sin embargo, la crisis venezolana roba a sus ciudadanos incluso esos momentos de la infancia, una chupeta, el clásico caramelo infantil, le cuesta hoy 70.000 bolívares ""y eso regateando, buscando precios"".""Estoy yendo (a comprar) porque el (día) 27, cumple años mi nieta, quiero hacerle una gelatina pero estoy viendo los precios porque de verdad..."", afirma.Esos puntos suspensivos que deja Tibisay en el centro de Caracas, donde confluyen muchos ciudadanos de la capital en busca de un precio mejor o un producto que la escasez no permite hallar en cualquier lugar, resumen el abatimiento en la vida de los venezolanos.Hoy ya no queda sino rastro de aquel desabastecimiento que llenó Venezuela de filas para comprar, pero se ha instalado algo acaso mucho peor, la imposibilidad de comprar productos básicos.Los supermercados se llenan pero los estómagos siguen vacíos (…)",https://www.laizquierdadiario.com/Economia/Cronica-asi-vuelan-los-precios-acrecentando-el-hambre-en-Venezuela
218,"
Martes 20 de octubre",retenciones 0,Así lo determinó por decreto el Gobierno. Hasta el 31 de diciembre las operaciones de venta externa de pieles y cueros serán desgravadas con el 12 % de derecho de exportación. Un “ahorro” patronal que no irá a los salarios de los obreros del sector.,Otra “ayuda” a los patrones: hasta fin de año exportadores de cuero no pagarán retenciones,"Según se publicó este martes en el Boletín Oficial, el Gobierno de Alberto Fernández determinó la desgravación, hasta el día 31 de diciembre, del Derecho de Exportación (DE) a las operaciones de venta externa de pieles y cueros. Lo hizo a través del decreto 812/2020.El decreto afirma que “la crisis sanitaria global provocada por la pandemia determinó una fuerte caída en los niveles de exportación de cueros, lo cual generó la acumulación de estos en la industria frigorífica, con consecuencias ambientales y sanitarias indeseadas, que ponen en riesgo el mantenimiento de la actividad”. La ecología y la salud como excusa para beneficiar al empresariado.Leé también Arde el dólar: con las medidas de Guzmán, los que ganan son los especuladoresEl texto oficial subraya que “hasta el presente, se mantienen las circunstancias emergentes de la pandemia en orden a la fuerte caída en los niveles de exportación de los cueros”. Por eso, dice, “una vez vencido el plazo establecido, se aplicará a las operaciones de exportación de las mercaderías el tratamiento arancelario regulado por las normas vigentes”, es decir una retención del 12 % que está establecida desde 2018.Lo que no dice el decreto es que la decisión de eliminar por meses las retenciones a la exportación de cuero y pieles fue apenas se lo pidieron los empresarios del rubro,  organizados por ejemplo en la Federación de Industrias Frigoríficas Regionales Argentinas (Fifra), que este mismo lunes solicitaron ese beneficio impositivo y, además, pidieron la baja en las retenciones por exportación de carne. “Es para incentivar las inversiones en el sector”, argumentan los mismos “inversores”.Leé también Los verdaderos usurpadores y el paraíso terratenienteLeonardo Rafael, presidente de la Cámara Argentina de Matarifes y Abastecedores (Camya), a su vez pidió más. Quieren que se terminen las retenciones definitivamente y no a través de prórrogas. “Los matarifes necesitamos que esta medida sea permanente, porque el valor de nuestros cueros tiene una gran incidencia en la carne que llega a la mesa de los argentinos”, dijo a Clarín Rafael.Claramente, el “ahorro” impositivo de los dueños de frigoríficos y curtiembres no irá a los bolsillos de las trabajadoras y los trabajadores del sector. Cada dólar que dejen de pagar en retenciones esas patronales tendrá el mismo destino de siempre: inflar las cuentas bancarias de CEO y gerentes mientras los sueldos de quienes realmente generan esas riquezas se mantiene tan planchados y deprimidos como los del resto de la clase trabajadora.Leé también Ranking: las paritarias de ajuste de Alberto Fernández",https://www.laizquierdadiario.com/Economia/Otra-ayuda-a-los-patrones-hasta-fin-de-ano-exportadores-de-cuero-no-pagaran-retenciones
219,"
Martes 20 de octubre",TENSIÓN CAMBIARIA,"Luego de una conversación con el ministro de Economía, publicó un respaldo a los funcionarios del Gobierno en su “trabajo para aliviar las presiones cambiarias”. El organismo se encuentra negociando con el Estado el préstamo otorgado en 2018.",FMI: Kristalina Georgieva apoyó las medidas de Martín Guzmán ,"Este lunes el ministerio de Economía anunció nuevas concesiones a los especuladores para intentar contener la suba del dólar paralelo que se encuentra en una escalada sin techo hace más de dos semanas. La directora del FMI, Kristalina Georgieva, publicó en la red social Twitter un apoyo “a las autoridades mientras trabajan para aliviar las presiones cambiarias, anclar la estabilidad económica y sentar las bases para la recuperación.”El interés del Fondo no es menor, está abierta la negociación por los U$S 44.000 millones entregados bajo del Gobierno de Mauricio Macri. El Gobierno del Frente de Todos ya se comprometió a pagarle los U$S 1.339 millones de intereses en el 2021. Kristalina ya había afirmado que no le pedirá a la Argentina más ajuste dentro de este contexto, pero es necesario poner a prueba sus palabras.Muy valiosa conversación hoy con la directora gerente del Fondo Monetario Internacional, @KGeorgieva. ¡Gracias! En el marco de un diálogo productivo, el FMI comparte nuestra visión de que la Argentina necesita transitar el camino hacia la estabilidad y el crecimiento económico. https://t.co/EQxW1wIaRO— Martín Guzmán (@Martin_M_Guzman) October 20, 2020En Ecuador, Lenin Moreno negocia un acuerdo con el Fondo por U$S 6.500 millones y se comprometió a aumentar tres puntos el Impuesto al Valor Agregado (IVA), de un 12 a un 15 %. En Costa Rica movilizaciones masivas se vienen oponiendo en las últimas semanas a las privatizaciones y el recorte del gasto público que el Gobierno pretende aplicar en función del plan elaborado junto al FMI.La economía argentina se encuentra en una situación crítica, los niveles de pobreza y desocupación no dejan de crecer. El Gobierno ya comenzó con el ajuste que suele exigir el Fondo como con el recorte a las jubilaciones, un presupuesto con recortes en asistencia social y salud para el año próximo y rebajas salariales a los trabajadores estatales. La renegociación del acuerdo con el organismo profundizará ese camino.Te puede interesar: El regreso del Fondo y la promesa de que esta vez será diferente",https://www.laizquierdadiario.com/Economia/FMI-Kristalina-Georgieva-apoyo-las-medidas-de-Martin-Guzman
220,"
Lunes 19 de octubre",MEDIDAS OFICIALES,"El ""parking"" para las operaciones en la bolsa se reducirá a 3 días y emitirán deuda por U$S 750 millones.",Guzmán anunció más concesiones a los especuladores para intentar contener el dólar paralelo,"Este lunes el Ministerio de Economía anunció que ""se han tomado una serie de decisiones coordinadas a efectos de reordenar distintos aspectos normativos que afectan la operatoria en el mercado de capitales."" Reducirán el ""parking"" a 3 días para las operaciones relacionadas a la obtención de dólares y emitirán bonos de deuda por U$S 750 millones. Buscan contener la suba del dólar paralelo, luego de las fuertes subidas en las últimas semanas.""(...) se ha observado que las regulaciones implementadas el 15 de septiembre han tendido a reducir la liquidez del mercado, ocasionando una volatilidad que resulta dañina para el proceso de formación de expectativas."" Afirma el comunicado publicado por la cartera que dirige Martín Guzmán. Se refiere al reforzamiento del cepo al dólar que habían determinado con el objetivo de frenar la baja de las reservas del Banco Central (BCRA), pero que tuvo efectos limitados en ese sentido y dio lugar a la escalada de las cotizaciones no oficiales, como el blue que cerró la jornada en $181.Te puede interesar: ¿Está atrasado el tipo de cambio?Luego habían puesto en práctica la baja a las retenciones para la venta de soja y minerales, pero hasta el momento no han aumentado las exportaciones en esos rubros de forma considerable. La reducción del tiempo de espera para vender una acción en dólares (conocida como parking), de 15 a 3 días, podría dar lugar a un mayor número de operaciones de contado con Liquidación, bajando la presión sobre la cotización del billete verde. Pero en medio de la crisis económica, esta medida podría seguir el camino de las anteriores y verse superada por la demanda de dólares por parte de las grandes empresas.La subasta de títulos por U$S 750 millones es pequeña en relación a la pérdida de reservas del BCRA que se cuentan por miles de millones. Pero los fondos de inversión no desestimirán el obsequio e impondrán tasas altas al Gobierno aprovechando el contexto. Aumentando así la carga de la deuda externa para los próximos años que terminarán pagando las familias trabajadoras a través de los impuestos, de continuarse con las políticas actuales.La falta de dólares en la economía Argentina es un problema estructural que se manifiesta en cada crisis. Dar concesiones a los especuladores, ya sean las grandes empresas exportadoras, las que fugan dólares al exterior o los fondos de inversión no puede resolver el problema de fondo. Para esto es necesario afectar sus ganancias, mediante el establecimiento del monopolio del comercio exterior y una banca estatal única. La deuda externa lejos de ser una solución, agrava el problema, por la vía de los intereses impagables y las imposiciones de programas de ajuste. Por lo tanto en lugar de seguir emitiendo, es urgente declarar un desconocimiento soberano.También podes leer: Dólar blue sin techo: llegó a los $ 181",https://www.laizquierdadiario.com/Economia/Guzman-anunciara-mas-concesiones-a-los-especuladores-para-intentar-bajar-el-dolar-paralelo
221,"
Lunes 19 de octubre",TENSIÓN CAMBIARIA,"A la espera de las medidas cambiarias que anunciaría Martín Guzmán para flexibilizar el acceso al dólar financiero, y calmar a los especuladores. El dólar blue sumó un nuevo récord y la brecha con el oficial mayorista es de 133%.",Dólar blue sin techo: llegó a los $ 181,"La tensión en el mercado de cambios no cede, reflejando la crisis del dólar y las pujas de distintos sectores que especulan con una devaluación. Luego de la disparada del dólar financiero y del paralelo la semana previa, el ministro de Economía confirmó que anunciaría nuevas medidas cambiarias.Se espera que Martín Guzmán anuncié flexibilizaciones en el acceso al dólar “contado con liqui”, al que acceden distintos fondos de inversión y empresas.Podés leer: Guzmán anunciará nuevas medidas para contener el dólar paraleloSin embargo, las promesas de Guzmán no convencieron a los “mercados” y el dólar blue marcó otro salto de $ 3 respecto al viernes. Así la divisa se vendió a $ 181,  y la brecha con el dólar oficial mayorista fue de 133 %.Mientras el dólar  CCL cerró a $ 165 mostrando una leve baja, y el MEP se vendió a $153, 96 aumentando más de 1% respecto al viernes.Podés ver: ¿Está atrasado el tipo de cambio?",https://www.laizquierdadiario.com/Economia/Dolar-blue-sin-techo-llego-a-los-181
222,"
Lunes 19 de octubre",DÓLAR ,"En el Coloquio de IDEA, dijo que va a haber ""un cambio de dirección en el control del dólar contado con liquidación"".",Guzmán anunciará nuevas medidas para contener el dólar paralelo ,"El ministro de Economía, Martín Guzmán, anunciará este lunes nuevas medidas para tratar de controlar el dólar paralelo.Este viernes, en el Coloquio de IDEA, Guzmán dijo que va a haber ""un cambio de dirección en el control del dólar contado con liquidación"". Se quitarán restricciones para que los fondos de inversión accedan al CCL y se darán más beneficios para el ahorro en pesos. Desde hoy rige un aumento de un 1% en los plazos fijos.Te puede interesar: El nuevo salto del dólar y las presiones patronales para profundizar el saqueoLa baja de retenciones para la soja y la minería no hizo que los exportadores liquiden las divisas y el empresariado presiona por una mayor devaluación. El dólar blue llegó este viernes a $178 y la brecha roza 130 %. El acuerdo con los bonistas no trajo calma al dólar como esperaba Guzmán y siguen las concesiones a empresarios.En desarrollo",https://www.laizquierdadiario.com/Economia/Guzman-anunciara-nuevas-medidas-para-contener-el-dolar-paralelo
223,"
Viernes 16 de octubre",CONGRESO NACIONAL,El Gobierno enviará un proyecto al Congreso que propone ampliar las exenciones en los impuestos a las Ganancias y sobre Bienes Personales para los activos de inversiones financieras en moneda nacional. Más regalos a los empresarios para sacar presión al dólar.,Proyecto de ley: beneficios impositivos para las empresas que ahorren e inviertan en pesos,"Este viernes se conoció que el Gobierno enviará un proyecto de ley al Congreso con el fin de fomentar el ahorro y la inversión en pesos. El Ministerio de Economía propone ampliar las exenciones en los impuestos a las Ganancias y sobre Bienes Personales para los activos de inversiones financieras en moneda nacional.El proyecto establece la exención del impuesto a las Ganancias de los intereses de los depósitos en pesos con cláusula de ajuste, como los plazos fijos UVAs; y el rendimiento de las colocaciones en instrumentos emitidos en moneda nacional destinados a la inversión productiva.En tanto, se dispone la exención en Bienes Personales para las Obligaciones Negociables (ON) emitidas por empresas argentinas; los instrumentos emitidos en moneda nacional destinados a inversión productiva y la participación en fondos comunes de inversión y fideicomisos financieros que inviertan mayoritariamente en activos exentos (75 %).La norma indica una “Cláusula antielusión” que establece un tiempo de permanencia mínima de los activos en el patrimonio para acceder a las exenciones de Bienes Personales (75 % de la cantidad de días al año).Guzmán ofrece exenciones en Ganancias para las empresas cuando los trabajadores deben seguir pagando el impuesto al salario.Así, el Gobierno otorga un nuevo beneficio a las patronales para sacar presión sobre el dólar que sigue en alza. Los empresarios, como se expresó en el Coloquio de Idea, exigen más concesiones.Te puede interesar: Los ""miserables"" quieren una devaluación para reventar a la clase trabajadora",https://www.laizquierdadiario.com/Economia/Proyecto-de-ley-beneficios-impositivos-para-las-empresas-que-ahorren-e-inviertan-en-pesos
224,"
Viernes 16 de octubre",PLAN ANTIOBRERO,La divisa volvió a aumentar a pesar de los beneficios del Gobierno al campo y a las mineras para que liquiden el billete verde. Los empresarios reclaman por más reformas antiobreras y el oficialismo cede. Cuatro medidas para enfrentar el ataque.,El nuevo salto del dólar y las presiones patronales para profundizar el saqueo ,"Una nueva semana convulsiva para el dólar y una ofensiva de los empresarios para imponer su pliego de demandas, como una devaluación y reforma laboral entre otras. Así se expresó en el Coloquio de Idea, un encuentro que reúne a los empresarios del país.  ¿Cómo respondió el Gobierno? Con más premios para los dueños del país.Este viernes el dólar blue aumentó $ 7 y alcanzó los $ 178, con lo que finalizó la semana con un avance de $ 12. La brecha con el tipo de cambio oficial es mayor al 129 %. Las medidas que tomó el Gobierno, como la reducción de los derechos de exportación de ciertos productos para el campo, la industria y las mineras, no alcanzaron para que liquiden sus billetes. Las patronales aguardan por un tipo de cambio más alto, es decir por más devaluación.Te puede interesar: ¿Está atrasado el tipo de cambio?Regalos y más concesiones por parte del Gobierno a las patronales: así se podría resumir la semana que pasó. ¿Beneficios para el pueblo trabajador? De eso nada de nada.Ante los gritos de los empresarios desde el Coloquio de Idea el presidente Fernández les habló con el corazón y les solicitó que trabajen en común para el desarrollo del país. Las respuestas se volcaron sobre el chat del encuentro, críticas al presidente.Esta semana el Gobierno aumentó las naftas un 3,5 % en promedio en todo el país, también otorgó un nuevo subsidio a las petroleras; se pagará la mitad de los salarios de las empresas que reestructuren sus deudas; se avaló un salario mínimo de indigencia que se pagará en cuotas; y el Gobierno anticipó el regreso de los tarifazos de luz y gas para fin de año.Te puede interesar: La “novedosa” IDEA del empresariado: devaluar, ajustar y flexibilizar el trabajoEsto ocurrió en estos días, pero durante la pandemia ya hubo otros regalos a los empresarios. Sin embargo, los que atienden el país le exigen al Gobierno que avance con más ajuste sobre la clase trabajadora y contrarreformas. Entre las siete claves de su plan económico aparece: sostener la seguridad jurídica, racionalizar el gasto público, reducir los impuestos, mejorar la competitividad que incluye el tipo de cambio y “reducir el costo argentino”.Presentamos un análisis económico como un aporte que busca construir un camino de diálogo y de consenso. Deseamos complementar esta mirada con otras, para encontrar espacios comunes, que nos permitan crecer y avanzar hacia el país que queremos ser #CrearValor #ColoquioIDEA pic.twitter.com/Je3PTR5hyF— IDEA (@IdeaArg) October 16, 2020La palabra devaluación flota en el aire. Pero ¿qué consecuencias tiene un aumento del tipo de cambio? En primer lugar, implica mayores ingresos para los sectores exportadores, un sector dominado por el capital extranjero. No es casualidad que desde las páginas del Financial Times se anunciara que “Argentina va ’rumbo a chocar’ con la devaluación del peso”.La devaluación profundizaría la recesión, la pérdida salarial, la desocupación y la pobreza. Las consecuencias recaen con fuerza sobre la clase trabajadora.En Argentina el salario mínimo en dólares se desplomó un 58,2 % desde abril de 2017, quedando como uno de los más bajos de la región.😖 Argentina está entre los tres países con el #SalarioMínimo más bajo de la región.https://t.co/ULD5vgCUqu pic.twitter.com/vwt7NQMF4n— La Izquierda Diario (@izquierdadiario) October 16, 2020Ante la pérdida salarial es necesaria la defensa del salario. Un salario mínimo equivalente a la “canasta de consumos mínimos” calculada por la Junta Interna de ATE Indec. En agosto fue de $ 72.707.  Es necesaria la actualización automática de salarios en función de la inflación.La deuda representa una hipoteca para el pueblo trabajador, es ilegal e ilegítima. Fernández avaló el endeudamiento macrista sin investigar. Hay que movilizarse por el desconocimiento soberano de la deuda y rechazar el acuerdo con el FMI.A pesar de la crisis los bancos siguen ganando. La banca privada ganó $ 103.000 millones de enero hasta julio de este año. Los bancos son responsables de organizar la fuga de capitales a paraísos fiscales. Hay que nacionalizar la banca y conformar una banca estatal única. Este es el único camino de evitar la evasión y fuga organizada por los capitalistas, y de asegurar el valor de los activos para los pequeños ahorristas. También sería una herramienta para el crédito barato para la vivienda popular o para el pequeño comerciante ahogado por la crisis.En la Argentina hay un monopolio privado del comercio exterior controlado por grandes empresas, muchas extranjeras como Cargill, Bunge, AGD, Molinos Río de La Plata y otras. Son muchas de las firmas que remarcan los precios cuando hay una devaluación, como los grupos nacionales trasnacionalizados (Techint o Arcor).El monopolio estatal del comercio exterior permitiría administrar los dólares que provienen de las exportaciones en función de las necesidades del pueblo trabajador y no que lo decidan los exportadores que especulan con un tipo de cambio más alto para liquidar. Estas medidas son parte de un programa de otra clase, para reorganizar la economía en función de las necesidades sociales. La crisis no se tiene que volver a descargar sobre la espalda de los trabajadores.Te puede interesar: Los ""miserables"" quieren una devaluación para reventar a la clase trabajadora",https://www.laizquierdadiario.com/Economia/El-nuevo-salto-del-dolar-y-las-presiones-patronales-para-profundizar-el-saqueo
